H,U6342,Activity,20150209,15:51:59,20150115,1.8,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,153000,1.19715,-183163.95,0,-3.06550544,0,0,0,1226943679,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,253000,1.19703,-302848.59,0,-5.06859565,0,0,0,1226960578,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,500000,1.19731,-598655,0,-10.01933054,0,0,0,1226960663,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,400000,1.19731,-478924,0,-8.01546444,0,0,0,1226960671,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,100000,1.19731,-119731,0,-2.00386611,0,0,0,1226960673,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,253000,1.19786,-303058.58,0,-5.07211013,0,0,0,1226961816,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,BUY,1000000,1.19786,-1197860,0,-20.04786611,0,0,0,1226961817,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-1000000,1.19682,1196820,0,-20.03046025,0,0,0,1226967325,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-253000,1.19684,302800.52,0,-5.06779113,0,0,0,1226967367,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-150000,1.1922,178830,0,-2.99297071,0,0,0,1227008472,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-850000,1.1922,1013370,0,-16.96016736,0,0,0,1227008475,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-150000,1.19206,178809,0,-2.99261925,0,0,0,1227008482,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-103000,1.19208,122784.24,0,-2.05496636,0,0,0,1227008496,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-253000,1.19302,301834.06,0,-5.05161607,0,0,0,1227164948,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-1000000,1.19309,1193090,0,-19.96803347,0,0,0,1227165080,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,15016062,,USD.CAD,CASH,CAD,USD,20150115,20150116,SELL,-7962,1.19171,9488.39502,0,-2,0,0,0,1227246127,,TRADE USD.CAD,0.83623,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-1000000,14.5147,14514700,0,-20.03685809,0,0,0,1226929754,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-84000,14.51472,1219236.48,0,-1.6830984,0,0,0,1226929757,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-169000,14.51472,2452987.68,0,-3.38623368,0,0,0,1226929762,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,1000000,14.5293,-14529300,0,-20.0570127,0,0,0,1226936906,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,253000,14.5337,-3677026.1,0,-5.07596093,0,0,0,1226939015,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-1000000,14.53256,14532560,0,-20.06151298,0,0,0,1226943664,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-253000,14.53216,3676636.48,0,-5.07542308,0,0,0,1226943678,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-253000,14.55529,3682488.37,0,-5.08350134,0,0,0,1226960576,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-500000,14.5553,7277650,0,-10.04645224,0,0,0,1226960666,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-500000,14.556,7278000,0,-10.0469354,0,0,0,1226960669,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-1000000,14.58103,14581030,0,-20.12842352,0,0,0,1226961806,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,SELL,-253000,14.581,3688993,0,-5.09248067,0,0,0,1226961968,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,1000000,14.54926,-14549260,0,-20.08456654,0,0,0,1226967326,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,253000,14.5491,-3680922.3,0,-5.08133945,0,0,0,1226967366,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,150000,14.46964,-2170446,0,-2.99619823,0,0,0,1227008467,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,1000000,14.4704,-14470400,0,-19.97570403,0,0,0,1227008474,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,103000,14.47009,-1490419.27,0,-2.05745344,0,0,0,1227008493,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,1000000,14.5381,-14538100,0,-20.06916068,0,0,0,1227164524,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,200000,14.53808,-2907616,0,-4.01382662,0,0,0,1227164635,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,53000,14.5395,-770593.5,0,-1.06376795,0,0,0,1227165025,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
D,U6342,35045199,,USD.MXN,CASH,MXN,USD,20150115,20150120,BUY,8271,14.53181,-120192.60051,0,-2,0,0,0,1227246177,,TRADE USD.MXN,0.068177,,,IDEALFX,,,
T,51,
